taskSize,taskType,priority,resourceLoad,startupOverhead,actualTime
2,2,2,0.45,1.21,5.622
1,2,2,32.84,2.22,3.178
2,1,2,11.61,1.84,4.904
1,1,1,14.71,7.04,9.089
1,1,1,15.85,7.95,5.767
1,2,3,62.1,2.19,4.631
1,2,1,43.35,7.15,12.117
1,1,2,2.43,5.99,7.212
1,1,2,52.17,2.32,5.078
1,1,5,34.32,8.57,8.256
1,1,5,35.95,5.12,3.556
1,1,4,21.79,3.53,4.575
2,1,2,56.62,5.66,10.683
2,1,1,43.1,7.78,21.676
1,2,1,69.93,1.71,4.781
1,2,2,7.5,1.05,2.529
1,1,1,34.39,0.68,1.332
1,2,1,33.22,1.11,2.535
1,1,1,79.64,9.93,19.124
1,1,1,23.3,7.06,9.184
2,3,2,45.49,6.71,29.231
2,2,4,40.84,5.7,14.344
1,1,1,27.48,3.66,4.481
1,1,1,10.14,1.98,2.805
2,2,2,37.86,0.57,8.736
1,1,1,17.48,6.17,9.617
2,3,4,47.96,3.33,7.065
1,1,2,37.11,7.15,4.785
1,1,1,36.79,6.95,9.924
1,2,3,24.99,9.54,14.071
1,2,2,9.01,2.03,2.814
3,1,2,4.41,9.54,31.745
1,3,1,6.7,5.02,7.118
3,3,1,67.56,7.68,57.34
1,1,1,53.67,0.21,1.093
2,1,3,29.67,7.16,7.902
3,1,1,26.57,3.47,24.595
1,2,1,34.02,1.72,3.483
1,2,2,10.95,4.98,5.67
2,1,2,32.65,3.76,4.513
1,3,1,35.24,6.99,9.659
3,1,5,49.18,2.24,18.641
1,3,2,60.09,6.2,8.284
1,3,4,67.94,5.34,6.336
1,1,1,34.01,5.23,4.51
2,1,2,28.18,6.43,11.759
3,1,2,19.95,8.36,36.515
1,3,2,50.23,6.92,6.116
2,1,1,21.75,3.06,5.365
3,3,1,16.5,1.01,20.126
1,1,4,47.47,6.5,10.771
1,1,3,59.13,3.81,7.915
2,3,1,26.07,6.09,10.622
2,1,1,27.7,0.79,4.44
1,2,1,63.3,1.69,4.067
2,1,2,22.24,1.24,3.002
1,1,1,24.65,5.75,4.281
3,1,3,38.63,9.58,28.153
2,1,1,20.43,3.25,11.192
2,2,3,26.27,3.93,17.669
1,1,4,19.25,6.65,6.71
1,1,1,26.64,9.3,8.103
1,1,4,48.26,1.27,1.376
1,2,4,19.63,2.19,5.203
2,3,2,14.72,1.99,4.453
1,2,1,13.9,7.99,9.215
1,3,2,3.27,9.57,12.854
1,1,1,57.71,1.25,2.4
1,1,4,42.3,7.9,13.47
1,2,2,7.55,2.82,2.855
2,1,3,9.43,8.85,9.664
2,2,2,62.31,5.86,13.242
1,2,1,40.02,8.49,9.625
2,1,2,26.46,7.76,14.47
2,3,4,39.89,2.86,3.4
1,1,1,23.0,6.02,6.418
2,2,1,19.42,6.53,14.018
1,1,5,33.6,4.17,5.913
1,2,1,37.08,0.5,1.661
1,1,4,22.41,6.0,6.305
1,3,1,17.33,3.71,4.796
2,3,3,45.42,2.27,8.371
3,2,2,39.08,0.61,53.589
2,2,1,29.04,1.13,7.698
1,2,1,7.8,1.85,3.46
1,2,1,49.06,0.47,1.179
3,2,2,10.97,1.74,25.506
1,2,1,3.38,3.12,4.978
1,3,1,27.14,1.73,3.624
1,2,2,25.92,1.93,1.955
1,1,5,16.67,3.55,3.853
1,3,1,43.75,3.18,3.738
1,1,2,12.81,7.53,10.767
1,1,4,22.63,1.84,1.541
1,3,2,41.6,4.44,6.56
1,1,5,19.22,2.54,3.212
1,1,2,26.54,6.95,9.324
1,2,2,53.76,2.07,3.951
2,3,3,35.48,5.05,10.634
1,1,1,5.1,9.88,12.46
2,1,2,11.65,7.87,9.36
2,1,2,6.39,1.37,4.123
1,1,1,26.74,4.01,5.979
2,1,2,26.23,6.31,10.123
2,1,3,16.9,8.19,6.62
1,3,1,57.81,3.26,2.816
1,2,2,21.01,9.11,14.749
1,3,1,46.02,1.19,2.085
3,3,1,18.36,2.05,13.541
2,3,2,47.87,4.86,8.765
3,2,1,33.91,9.84,55.011
3,1,2,16.84,8.69,20.135
1,3,1,62.33,7.84,15.59
2,2,4,21.45,3.22,5.587
1,1,4,39.81,7.38,9.197
2,1,1,35.57,0.95,6.323
1,1,1,29.1,7.56,9.012
1,1,1,11.69,7.17,9.138
2,2,1,45.5,4.97,23.207
2,1,3,23.5,2.97,6.6
2,1,2,24.69,4.62,4.806
1,1,2,25.51,7.85,8.394
1,3,4,34.76,9.87,12.219
3,1,3,3.4,8.39,26.423
1,1,2,20.9,6.14,7.459
1,2,2,30.79,4.02,5.656
1,3,2,38.3,7.42,10.365
1,2,2,31.72,0.75,2.156
1,2,1,5.11,7.56,7.215
1,1,1,20.84,3.42,5.519
2,3,1,43.5,6.53,9.85
3,2,1,20.38,7.84,25.057
3,2,2,7.22,0.13,26.882
1,1,3,6.85,9.31,8.403
1,2,1,23.5,3.54,5.009
2,1,5,15.43,3.88,4.048
2,1,1,37.44,1.1,5.394
1,2,4,7.99,6.51,6.719
2,2,1,66.51,4.27,15.605
2,1,1,17.96,9.45,13.276
2,3,1,62.81,3.23,10.556
2,1,1,37.97,0.11,3.417
1,2,1,20.63,4.9,4.491
1,1,2,30.07,8.02,9.839
1,1,1,18.02,2.1,2.337
1,3,1,24.13,3.37,2.872
2,1,1,39.26,9.26,11.641
2,3,2,26.82,1.84,4.992
1,1,2,30.23,9.52,8.73
2,2,1,42.9,6.05,18.746
2,1,1,32.17,7.24,8.504
2,2,3,10.31,9.41,20.653
1,3,3,60.76,8.58,9.744
2,2,2,32.64,1.31,6.598
1,1,2,9.05,1.29,2.468
1,2,1,9.56,7.74,8.609
1,2,2,8.05,4.26,4.769
2,1,3,48.57,5.12,8.302
2,2,3,2.21,6.99,24.631
1,2,1,36.25,7.7,4.157
1,2,2,43.31,9.64,11.101
2,1,2,15.28,7.36,13.44
2,1,3,55.39,9.77,16.179
1,3,2,22.5,0.32,1.247
3,2,3,24.57,6.01,36.768
2,2,1,45.05,0.8,11.493
3,3,1,12.29,9.71,28.732
3,1,1,43.15,4.29,32.898
3,1,2,10.99,4.01,18.408
2,2,2,48.67,6.9,16.151
2,2,2,47.14,8.1,11.585
1,3,2,10.5,0.97,1.48
1,2,2,15.04,5.81,6.04
2,1,2,25.11,9.09,9.832
1,1,1,49.68,6.68,5.349
2,1,1,54.84,1.77,9.703
1,3,1,6.01,3.27,3.527
1,1,3,32.74,1.08,1.22
1,2,1,41.27,3.53,5.387
1,1,1,12.21,5.91,5.324
1,1,1,37.85,5.45,7.473
1,1,2,42.2,5.42,6.821
2,2,4,13.76,8.88,14.168
1,1,4,51.09,1.1,1.311
1,3,1,40.78,5.33,5.507
1,3,2,35.36,1.38,2.655
1,1,1,23.54,1.33,1.346
1,3,3,21.95,6.4,7.721
2,1,1,25.89,0.72,4.324
2,1,1,35.73,2.61,9.564
1,1,2,54.41,9.38,6.04
1,3,2,5.96,7.35,7.269
1,2,4,30.61,8.85,10.079
1,1,1,11.0,3.32,5.322
2,2,4,41.33,9.17,17.976
1,2,1,24.78,7.1,7.088
2,2,1,10.74,0.66,6.861
1,2,3,46.44,6.26,10.003
1,3,2,29.28,0.42,1.599
1,2,4,73.5,5.03,10.9
1,1,2,30.53,0.92,1.171
3,3,2,26.1,0.25,33.122
1,1,1,15.25,8.9,7.707
2,2,4,8.03,7.46,11.895
2,2,2,2.74,2.47,6.806
1,1,2,5.81,7.48,7.937
1,1,3,38.04,0.18,0.744
1,2,1,47.56,9.66,19.679
1,3,4,9.71,3.65,3.18
2,3,2,9.92,6.98,7.164
1,2,3,32.96,3.81,3.651
3,1,3,30.47,5.47,14.514
2,1,2,31.6,2.28,6.517
1,2,3,26.96,9.18,9.676
2,1,3,26.91,6.92,10.644
1,2,1,42.09,0.8,2.584
3,1,3,44.45,2.28,14.689
1,1,2,68.87,0.92,1.683
3,2,3,17.58,1.52,18.208
2,2,3,6.78,0.65,6.021
2,2,1,3.2,9.75,11.866
1,1,1,18.68,6.63,4.367
2,3,1,8.32,5.68,8.367
1,1,3,22.18,6.65,10.368
2,2,4,14.54,7.03,8.854
1,2,3,63.0,5.7,6.877
1,1,3,74.26,7.95,5.871
1,2,2,23.7,5.85,4.745
1,2,2,29.44,1.52,2.106
1,2,5,6.92,1.51,2.366
2,2,1,24.14,0.95,4.557
1,1,2,62.64,2.05,5.499
2,3,1,38.37,0.51,3.539
1,1,1,36.47,4.37,4.045
2,1,2,30.93,2.07,3.908
2,2,1,27.71,6.24,10.866
1,1,2,85.83,9.7,21.996
2,3,1,48.56,2.9,8.129
3,1,1,61.15,0.88,25.196
2,1,1,28.51,6.05,11.401
1,1,4,37.6,3.13,2.747
1,1,2,15.09,3.58,4.208
2,1,3,37.98,9.91,19.806
1,1,2,19.79,3.57,4.924
2,1,1,53.8,3.37,9.597
1,1,2,46.98,2.13,3.22
2,1,1,22.53,7.62,9.528
1,1,1,18.16,6.01,4.802
1,1,2,27.55,1.21,2.203
3,1,3,39.12,7.97,22.747
2,1,4,3.26,8.44,12.124
2,1,1,10.51,5.0,11.882
3,1,2,32.24,1.55,26.364
1,1,2,21.66,6.62,7.202
1,3,3,59.72,7.5,9.3
1,1,4,43.07,9.25,7.134
1,1,2,27.71,4.12,3.949
1,2,1,27.66,3.86,4.571
3,1,3,25.36,4.89,19.884
1,1,2,3.9,6.13,6.274
1,2,4,10.99,4.92,5.926
1,2,2,13.98,7.15,7.6
1,3,4,41.32,5.84,5.204
1,3,1,14.0,9.42,11.822
2,2,3,16.38,1.51,6.564
1,2,1,17.03,4.04,4.419
2,1,2,6.91,0.16,3.289
2,3,4,20.8,8.21,9.825
2,2,2,48.53,7.31,19.881
2,1,3,9.36,8.93,16.187
1,1,1,21.68,7.23,6.947
1,2,1,16.89,5.59,7.252
1,2,2,38.54,7.57,10.318
3,3,2,37.63,3.93,25.43
2,1,1,37.96,3.31,5.775
1,3,3,45.17,9.46,10.668
1,1,2,41.47,2.32,3.751
2,2,1,32.07,1.69,5.602
2,1,1,32.01,4.41,7.592
1,1,1,26.78,0.78,1.961
2,1,2,59.42,4.38,13.307
2,1,4,46.33,7.65,7.044
2,1,2,10.44,3.5,4.502
1,3,1,19.98,3.2,5.374
1,1,3,3.37,3.84,2.924
3,2,1,28.21,5.57,30.259
1,2,2,39.24,9.69,14.102
1,1,2,12.09,2.32,3.906
1,3,4,24.59,6.31,5.247
1,2,3,47.01,6.33,8.316
2,2,1,63.04,6.46,26.866
1,3,1,27.4,8.22,8.27
2,2,1,6.23,3.13,8.09
1,3,1,7.26,1.52,3.408
1,1,1,25.58,4.73,5.215
1,1,2,23.07,9.13,5.356
2,2,3,32.45,4.57,10.265
1,1,1,28.57,5.01,6.664
1,2,2,34.13,3.35,6.242
2,1,4,32.56,9.53,14.697
1,1,2,31.33,5.01,6.354
1,3,2,28.58,9.8,8.479
1,1,3,34.6,5.34,9.279
2,1,3,20.48,9.52,11.762
1,2,2,80.57,4.68,10.459
1,2,5,20.52,0.26,1.155
1,3,1,39.16,3.63,5.646
1,1,1,35.98,3.57,3.913
1,3,2,46.97,8.32,14.77
1,2,1,56.0,8.48,10.845
1,3,1,49.09,8.99,11.257
1,1,1,29.12,2.29,3.776
2,1,2,31.1,7.27,10.37
1,2,2,26.91,4.8,7.894
1,2,3,49.72,1.19,2.865
3,1,1,30.02,5.48,21.073
2,2,2,44.35,0.29,8.915
2,2,1,42.74,6.89,10.941
1,1,1,34.9,7.9,9.122
1,2,2,16.91,7.19,7.836
1,1,1,44.51,3.72,5.808
1,3,2,6.87,4.28,5.943
1,2,2,3.36,6.99,7.089
1,2,2,63.81,1.54,2.685
1,3,2,9.77,2.03,3.803
2,2,4,7.01,7.23,15.842
1,1,1,6.36,1.64,4.029
1,2,4,17.59,5.82,6.017
2,3,1,24.37,1.42,5.172
2,1,2,42.43,3.96,5.736
1,2,4,32.98,4.64,5.274
1,1,1,32.87,8.54,6.072
1,3,3,34.65,4.16,4.364
1,2,2,17.52,5.85,7.117
2,3,4,13.07,2.05,3.305
1,2,1,38.21,5.51,7.267
1,1,2,27.89,4.87,7.374
1,2,1,14.95,4.92,6.668
1,3,1,31.73,8.75,12.183
1,1,2,5.22,8.21,7.391
1,1,3,17.8,6.64,4.874
3,2,3,32.05,9.62,47.43
2,2,3,35.64,7.06,13.746
1,1,3,6.99,9.85,9.989
1,1,2,29.67,7.95,8.525
2,1,1,74.38,9.28,11.406
1,2,3,29.32,3.29,4.698
1,1,2,45.58,2.56,3.692
2,1,1,36.77,8.16,13.195
1,3,2,7.54,3.78,4.108
1,1,1,65.57,3.26,5.33
1,2,3,19.24,6.15,7.672
1,1,1,54.68,0.73,1.993
1,1,2,47.39,7.51,8.226
2,2,3,28.67,0.94,5.895
1,2,5,38.44,1.24,1.886
1,3,2,21.19,1.53,2.373
2,1,4,38.92,9.69,8.022
1,1,2,46.52,0.29,1.132
1,1,1,34.77,1.15,1.823
1,2,1,43.01,2.66,6.994
2,1,1,29.68,9.05,9.477
1,3,1,17.53,3.65,3.288
2,2,2,61.98,9.4,15.163
2,1,1,10.25,1.79,5.38
2,1,3,34.63,1.97,4.654
3,1,1,7.07,0.61,11.149
2,2,1,81.96,1.77,10.754
2,2,2,2.25,8.86,17.655
2,3,4,11.04,4.38,11.231
2,2,4,7.28,6.22,11.335
2,1,4,49.38,2.87,5.759
3,1,4,18.66,1.94,13.269
1,1,1,13.01,5.05,4.768
2,3,2,6.91,0.7,5.901
1,2,1,30.66,9.24,16.347
2,3,4,62.83,5.16,8.079
1,3,1,28.93,2.95,4.453
2,1,2,50.77,0.19,4.008
2,2,1,6.98,0.77,7.506
3,2,4,22.94,2.84,20.846
1,1,1,52.99,1.81,2.226
2,1,4,51.81,4.95,8.974
2,2,4,36.13,5.08,6.564
3,3,1,40.48,1.4,27.776
3,1,3,18.06,6.53,17.934
1,3,1,20.57,9.27,11.872
1,3,2,66.17,6.47,8.645
1,3,1,26.73,4.86,5.842
3,1,2,32.55,1.92,23.424
1,1,1,27.83,5.33,7.49
2,2,3,3.7,8.88,15.988
2,1,3,31.76,7.79,8.012
1,1,1,12.69,4.8,6.374
1,2,1,42.05,4.99,10.489
1,1,1,37.88,8.79,5.902
2,1,1,5.38,1.31,3.5
1,3,5,33.04,2.6,5.257
1,1,1,22.77,1.31,2.236
2,3,3,48.39,7.51,10.14
1,1,4,44.42,6.78,5.012
2,1,1,36.96,7.49,9.538
1,1,2,9.37,6.07,4.191
1,1,4,30.28,7.89,9.175
1,1,2,30.43,7.91,10.983
1,3,1,34.39,8.63,14.284
1,3,3,16.58,0.88,0.996
2,1,4,6.16,0.71,3.206
1,1,3,44.58,4.95,5.779
1,2,3,28.53,0.94,2.4
1,1,3,36.69,1.94,1.263
1,1,2,49.76,4.63,5.456
3,1,1,1.67,9.09,19.766
1,1,4,35.94,3.08,2.634
3,2,1,37.21,9.71,76.311
1,1,3,36.0,8.83,15.313
1,2,1,17.65,5.42,6.96
1,1,2,25.44,5.09,3.359
1,1,3,36.96,8.02,7.094
2,2,3,23.28,0.52,8.593
1,1,1,49.67,2.88,3.625
1,3,2,9.03,2.83,2.764
2,2,1,19.02,1.14,7.522
2,3,1,19.14,0.55,4.87
3,1,2,29.7,7.86,17.519
3,1,5,26.94,0.94,8.642
2,1,5,40.42,4.87,4.731
2,2,2,15.6,6.23,20.71
2,2,3,32.32,5.09,8.224
1,1,1,27.55,7.57,7.239
2,1,1,10.96,2.15,5.027
1,1,3,11.35,9.62,11.885
2,1,3,49.88,1.36,2.749
3,1,3,47.18,8.64,25.502
1,2,1,12.28,4.64,6.014
2,3,1,62.26,1.78,11.553
3,1,1,45.69,7.4,31.079
1,1,3,20.32,3.91,3.41
1,1,1,19.2,1.96,2.568
3,1,2,34.8,8.62,29.593
3,2,2,27.31,1.45,29.658
1,1,1,31.54,9.8,10.314
1,3,1,9.0,9.1,13.674
2,3,3,43.94,0.71,6.702
1,1,1,23.15,5.01,4.815
1,3,2,41.6,6.71,7.032
1,2,5,57.94,8.03,10.504
1,3,1,52.8,8.21,6.621
1,1,1,2.24,0.43,1.076
2,3,2,44.24,7.33,14.265
2,1,2,53.05,0.2,3.395
2,1,5,22.84,8.97,13.434
1,3,1,45.7,8.42,12.489
1,1,4,42.98,4.5,2.721
1,1,2,18.21,8.8,10.581
1,1,1,55.72,5.61,11.19
1,1,2,34.02,8.7,9.39
1,1,2,14.99,5.46,4.442
1,1,1,7.89,0.24,1.026
1,2,1,55.74,5.03,5.848
2,3,1,41.42,3.27,10.512
2,1,2,39.62,0.87,5.615
3,3,1,31.83,9.51,23.916
2,2,1,37.81,9.74,18.338
1,2,1,26.41,4.7,4.606
1,2,3,10.73,3.52,3.312
1,3,5,26.04,9.28,11.937
1,1,1,14.09,2.5,3.236
1,2,5,10.58,9.9,5.913
1,3,2,34.68,4.88,6.972
1,2,4,58.99,3.71,3.378
1,1,2,53.67,7.67,8.643
2,2,2,43.52,9.32,14.454
2,2,3,28.4,8.12,17.124
2,1,2,37.49,7.2,12.582
2,2,4,11.32,1.16,5.337
1,3,4,26.79,1.38,2.32
1,2,2,68.28,8.62,10.409
2,1,2,42.54,6.39,13.371
1,2,2,25.43,6.9,8.667
1,2,2,16.68,7.28,10.501
1,1,2,20.02,1.17,2.552
3,2,2,36.83,2.95,46.652
2,1,1,38.43,7.52,11.891
1,3,5,29.11,9.7,15.763
2,2,1,38.11,9.52,13.768
1,3,1,15.84,1.4,2.24
1,2,1,33.62,5.52,8.048
1,1,1,28.11,1.19,1.782
1,2,2,2.98,5.93,8.371
2,1,1,28.21,6.02,9.758
1,2,1,44.21,2.03,2.187
2,1,1,61.8,9.83,10.172
1,2,1,34.82,2.63,5.266
2,2,5,11.34,8.75,9.583
2,1,2,14.31,9.76,12.845
2,1,1,25.28,9.74,11.784
2,1,2,27.88,7.29,11.979
3,1,2,15.78,7.71,21.684
1,1,2,27.32,3.43,3.213
2,3,1,35.16,3.95,5.933
2,3,2,33.26,9.66,17.898
1,3,1,19.75,0.86,1.66
1,1,1,12.39,5.05,4.103
1,1,5,21.66,2.52,3.063
1,1,2,23.81,1.81,2.651
1,2,1,5.7,3.0,3.863
1,2,1,25.06,7.91,8.952
2,2,3,26.25,6.84,15.573
1,1,1,7.47,4.75,5.471
2,2,1,66.36,4.42,9.595
1,3,1,27.49,3.33,4.337
2,1,1,30.24,7.62,14.868
1,3,2,79.18,1.53,2.077
1,2,1,50.3,2.35,5.243
1,1,2,47.65,4.45,5.151
2,3,1,50.6,1.8,5.112
1,3,5,8.52,5.65,7.454
3,2,2,25.51,3.12,24.613
1,1,1,8.69,6.92,7.556
1,1,1,29.29,0.2,1.026
1,2,3,10.76,5.21,6.251
2,1,3,69.56,9.85,11.555
1,1,1,71.2,8.1,14.983
1,1,1,33.43,1.31,1.621
1,1,2,20.64,3.34,3.585
1,2,1,28.74,8.69,12.566
1,2,1,25.08,0.79,1.997
3,1,1,28.27,7.1,22.27
1,2,3,18.34,0.85,1.64
1,1,1,29.1,2.58,1.981
3,1,1,15.1,9.84,32.312
1,1,1,37.03,8.86,6.717
1,1,2,27.61,4.0,4.581
2,1,2,22.57,6.79,5.425
3,2,2,24.07,4.67,32.107
2,1,2,25.15,0.51,2.575
1,2,2,56.17,8.4,5.584
3,1,2,59.16,7.91,22.925
1,2,5,26.86,9.6,6.501
3,2,4,34.03,0.92,21.643
2,1,1,45.39,2.11,6.653
3,2,2,11.89,2.96,26.932
1,2,1,29.14,6.2,6.129
1,1,1,55.87,9.61,13.869
2,2,1,4.38,8.3,13.194
1,2,3,30.17,8.81,13.169
1,1,4,14.86,9.83,5.984
3,3,2,22.25,7.43,27.575
2,1,3,33.63,5.1,8.362
1,2,1,14.1,2.21,2.758
1,3,4,25.42,3.21,4.977
1,3,1,13.9,6.22,6.84
1,2,4,19.85,9.4,10.236
1,2,1,13.75,4.76,6.34
2,1,1,28.69,5.04,13.95
2,1,2,38.67,5.32,7.7
1,3,1,24.4,8.26,9.303
1,1,1,4.61,6.55,9.019
2,3,2,28.83,5.05,8.671
2,1,3,31.07,6.13,11.751
2,1,1,41.02,1.62,5.702
1,1,2,66.94,0.36,1.709
2,2,2,16.33,3.42,8.193
1,1,1,10.36,9.79,9.48
1,1,2,31.29,6.61,7.059
2,3,2,24.21,0.93,3.915
1,2,4,3.82,5.27,4.999
1,2,2,19.92,1.48,2.406
1,1,2,22.33,7.07,7.54
1,1,2,24.85,5.82,7.392
1,2,3,32.95,6.81,6.857
2,1,3,57.84,7.59,19.243
1,1,2,18.01,4.17,3.461
1,3,1,45.12,2.59,2.792
2,1,4,28.04,0.91,3.549
1,3,2,34.95,9.35,14.402
3,1,2,2.79,0.24,11.83
1,1,2,5.99,7.41,10.797
1,1,1,34.64,9.05,11.867
1,3,2,30.24,4.91,6.426
2,2,2,24.59,0.2,6.44
1,2,1,35.11,6.81,9.097
3,1,1,18.63,2.39,16.199
1,3,3,50.53,3.03,3.332
1,2,2,12.35,5.58,5.784
1,2,3,16.33,1.68,2.282
1,2,1,14.44,3.45,5.306
1,2,2,59.16,6.67,12.66
1,2,1,51.04,6.96,6.095
1,1,3,46.55,9.03,7.128
2,3,2,40.8,6.67,16.935
1,1,2,21.17,0.83,1.386
1,3,5,24.38,1.19,1.951
1,1,1,9.81,7.93,7.657
1,1,2,6.13,5.53,9.0
1,1,3,27.88,1.55,2.115
2,2,2,33.51,6.07,14.952
1,1,2,59.85,2.39,4.584
2,3,5,5.76,0.69,2.052
1,2,2,27.13,2.78,2.446
1,1,1,10.91,3.13,3.262
2,2,1,19.38,4.57,10.59
1,2,4,27.63,9.58,10.203
1,3,1,32.59,5.38,8.269
3,1,2,13.48,9.77,18.67
3,3,4,34.7,4.87,15.18
2,1,3,29.85,6.21,6.875
1,2,1,25.5,7.26,11.223
1,2,3,14.25,2.41,3.912
3,1,1,15.83,8.59,17.749
3,1,4,24.76,0.13,13.37
1,2,2,22.07,7.17,7.046
1,1,2,23.76,5.81,4.388
1,1,1,26.27,7.9,8.348
1,1,1,16.64,9.56,9.773
2,2,2,31.19,7.32,16.162
1,1,3,24.15,3.28,3.644
1,1,2,25.81,9.42,13.292
1,3,4,16.54,1.72,3.042
1,2,1,15.38,4.72,5.088
1,2,1,44.46,0.49,1.961
1,2,2,51.72,5.11,9.079
1,1,2,12.78,6.27,6.794
3,1,2,15.66,7.65,27.324
1,1,1,53.88,2.02,4.269
1,1,1,23.42,9.96,6.871
1,1,2,42.63,3.27,4.687
1,2,4,21.03,5.45,6.84
1,1,3,43.54,9.3,11.236
1,1,3,20.95,5.65,6.652
1,3,2,30.84,3.03,4.209
1,1,3,28.52,4.23,7.721
2,2,3,57.24,2.61,11.832
1,1,1,52.76,0.25,1.1
1,2,1,25.3,2.52,3.391
1,1,4,11.44,7.32,7.263
1,1,4,64.56,0.68,2.386
1,3,3,5.91,7.62,6.558
1,1,1,33.64,6.64,11.313
1,1,3,21.54,7.68,8.584
1,1,1,26.33,3.73,2.501
3,2,1,14.61,5.89,47.044
3,1,2,26.35,8.71,29.582
3,2,2,32.13,4.5,30.345
1,2,1,38.7,7.84,9.871
1,2,2,47.7,8.43,13.302
1,3,3,17.61,6.92,10.079
1,1,1,70.45,5.96,7.013
1,3,1,40.04,1.02,3.169
1,1,2,18.91,6.87,7.135
1,1,4,37.47,5.69,8.834
1,2,4,4.38,2.64,2.432
1,2,1,29.98,5.26,10.048
2,1,2,57.64,5.91,5.997
1,3,3,7.95,3.6,3.57
2,3,1,23.3,2.54,9.239
1,1,2,44.69,8.66,9.759
1,2,2,11.1,3.21,4.999
1,2,2,15.03,7.32,6.32
1,3,1,20.53,6.42,5.915
1,2,1,7.85,0.94,1.985
1,1,1,45.12,9.99,6.697
2,2,2,15.45,3.65,11.758
1,1,1,28.88,5.27,5.895
1,2,2,5.96,3.23,3.342
3,2,2,31.94,4.96,33.527
1,2,1,11.24,8.01,9.175
1,1,1,66.17,8.9,12.244
1,1,1,16.47,4.74,5.259
1,2,5,42.3,8.36,7.278
1,1,1,19.73,5.21,5.579
1,1,2,40.39,5.12,11.05
2,1,2,36.53,3.55,7.86
1,3,1,7.91,5.81,5.381
1,1,4,13.84,8.8,11.682
1,2,2,13.76,0.3,2.345
3,2,2,17.85,0.79,30.304
2,3,1,25.57,0.89,5.448
3,2,1,31.01,9.96,28.215
2,1,1,41.53,2.24,6.386
2,1,2,55.37,9.73,9.6
1,1,4,27.55,9.51,10.804
3,3,2,2.36,8.52,17.216
1,2,1,22.99,4.65,6.852
1,2,1,47.89,6.26,4.536
2,2,1,10.56,1.99,8.065
1,3,1,23.32,3.74,6.966
1,3,1,18.83,3.85,3.759
1,2,5,31.71,2.53,2.712
1,1,2,40.92,4.9,6.325
2,1,1,32.62,4.12,6.831
1,2,1,56.58,7.19,13.832
2,2,2,16.88,9.53,13.915
1,2,1,35.47,5.29,8.887
2,1,4,7.25,1.69,4.246
1,2,2,18.33,2.03,3.145
3,1,2,4.59,8.31,22.81
1,1,3,18.35,0.22,0.81
1,3,1,7.23,1.16,1.845
1,2,1,67.05,6.13,13.235
1,1,2,33.55,8.5,6.381
1,1,1,29.65,7.16,12.288
2,2,1,8.91,1.71,5.719
3,1,4,43.57,9.3,32.091
2,1,3,31.98,5.6,14.7
1,2,1,51.25,5.96,13.739
1,2,4,30.33,7.46,4.739
2,1,1,17.84,5.66,9.141
2,2,3,31.62,8.44,13.802
1,2,2,14.1,2.83,5.689
3,1,2,21.27,1.07,11.135
1,1,2,41.5,2.42,3.153
2,1,1,31.44,5.35,7.028
3,1,4,23.5,7.21,19.262
2,3,1,22.21,9.51,12.21
1,1,4,18.35,1.88,2.421
1,3,1,41.3,4.9,5.384
1,1,1,18.8,8.7,6.558
2,2,1,13.2,7.85,17.369
1,2,1,21.0,6.62,4.732
2,2,2,17.55,1.53,7.157
3,3,2,37.45,5.64,25.712
1,2,3,57.51,2.68,5.345
1,1,2,13.72,4.36,8.224
2,3,2,29.5,1.65,3.574
1,3,1,36.04,5.4,5.373
1,3,2,22.94,5.09,5.567
1,1,4,40.78,1.77,1.857
1,1,1,36.33,0.3,1.357
2,1,1,26.79,4.32,7.87
1,2,1,40.05,2.77,3.445
1,1,1,71.06,3.39,3.311
1,1,2,23.57,7.79,4.934
1,2,1,23.93,1.9,3.722
1,1,3,19.19,1.81,1.996
2,2,1,2.18,4.9,15.802
1,1,1,37.83,7.51,12.014
1,3,1,28.37,5.78,6.225
3,1,1,9.93,9.06,24.067
1,2,3,64.48,7.51,6.783
2,2,4,43.62,4.37,9.129
1,1,2,10.45,3.58,3.748
1,1,1,39.72,8.85,9.456
1,3,3,35.28,9.87,13.458
2,2,2,34.65,6.36,22.071
2,1,2,19.0,7.06,8.5
1,2,2,20.88,4.43,3.682
1,1,2,13.57,5.97,6.088
1,1,1,7.33,6.6,7.341
1,1,1,15.7,9.95,12.009
2,1,4,41.47,3.7,9.064
2,1,1,24.83,5.92,6.462
3,1,1,43.65,0.29,23.735
1,1,1,31.26,9.04,16.517
2,1,1,14.35,9.8,14.226
1,2,4,35.17,5.93,4.954
1,2,1,24.39,4.06,3.549
3,1,2,15.79,8.14,21.315
1,1,3,27.9,0.73,1.965
2,2,1,28.19,6.05,12.224
2,2,1,11.64,3.62,7.997
3,3,1,41.98,2.02,20.347
1,1,1,58.43,1.44,5.235
1,1,1,12.12,7.52,5.044
2,1,2,40.79,5.39,8.104
2,2,1,17.25,9.23,11.554
1,1,2,25.67,5.65,6.006
2,1,4,26.97,1.28,3.534
1,1,1,14.52,3.69,5.322
1,2,1,35.67,3.46,3.175
2,1,1,67.76,4.65,11.464
1,2,1,17.85,4.31,3.642
1,1,1,17.91,1.02,1.104
3,1,2,30.61,4.89,19.001
2,1,1,22.2,6.66,11.342
